id,comments_count,keywords_count,nouns_count,numerical_count,publication_date,punctuation_count,uppercase_count,entities_count,word_count,sentiment_count
558ead5a48d3e92012819886,0,0,74,25,2014-04-11T02:07:42Z,95,111,146,826,-0.75
558ead5a48d3e92012819886,0,0,74,25,2014-04-11T02:07:42Z,95,111,146,826,-0.75
558ead5a48d3e92012819886,0,0,74,25,2014-04-11T02:07:42Z,95,111,146,826,-0.75
558ead5a48d3e9201281981a,0,18,93,6,2014-07-08T08:11:55Z,55,132,122,713,1.75
558ead5a48d3e9201281981a,0,18,93,6,2014-07-08T08:11:55Z,55,132,122,713,1.75
558ead5a48d3e9201281987d,0,0,90,54,2014-03-27T07:29:12Z,114,141,181,1016,3.75
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819881,101,6,74,8,2014-04-01T00:00:00Z,83,117,149,787,-0.125
558ead5a48d3e92012819816,0,8,142,16,2014-03-31T23:12:36Z,117,192,190,1139,3.25
558ead5a48d3e92012819816,0,8,142,16,2014-03-31T23:12:36Z,117,192,190,1139,3.25
558ead5a48d3e9201281983e,0,4,433,62,2011-03-11T11:06:06Z,171,540,330,1819,-10.5
558ead5a48d3e920128197e3,0,16,108,5,2010-01-07T13:10:00Z,77,157,156,889,2.0
558ead5a48d3e920128197e3,0,16,108,5,2010-01-07T13:10:00Z,77,157,156,889,2.0
558ead5a48d3e920128197e3,0,16,108,5,2010-01-07T13:10:00Z,77,157,156,889,2.0
558ead5a48d3e920128197e3,0,16,108,5,2010-01-07T13:10:00Z,77,157,156,889,2.0
558ead5a48d3e92012819809,0,17,71,11,2013-06-26T14:27:44Z,56,99,118,598,0.625
558ead5a48d3e92012819803,0,15,65,15,2012-12-11T10:32:06Z,38,94,101,513,0.5
558ead5a48d3e92012819803,0,15,65,15,2012-12-11T10:32:06Z,38,94,101,513,0.5
558ead5a48d3e92012819803,0,15,65,15,2012-12-11T10:32:06Z,38,94,101,513,0.5
558ead5a48d3e92012819803,0,15,65,15,2012-12-11T10:32:06Z,38,94,101,513,0.5
558ead5a48d3e9201281988c,0,4,97,3,2014-04-19T00:00:00Z,60,124,140,806,-0.75
558ead5a48d3e9201281982c,0,10,300,34,2015-06-05T13:46:51Z,229,443,319,2308,-4.625
558ead5a48d3e9201281982c,0,10,300,34,2015-06-05T13:46:51Z,229,443,319,2308,-4.625
558ead5a48d3e9201281982c,0,10,300,34,2015-06-05T13:46:51Z,229,443,319,2308,-4.625
558ead5a48d3e92012819882,0,0,66,15,2014-04-01T07:19:06Z,66,116,103,610,-0.625
558ead5a48d3e92012819882,0,0,66,15,2014-04-01T07:19:06Z,66,116,103,610,-0.625
558ead5a48d3e92012819882,0,0,66,15,2014-04-01T07:19:06Z,66,116,103,610,-0.625
558ead5a48d3e92012819882,0,0,66,15,2014-04-01T07:19:06Z,66,116,103,610,-0.625
558ead5a48d3e92012819873,0,6,61,15,2013-06-27T00:00:00Z,62,85,132,672,1.5
558ead5a48d3e92012819873,0,6,61,15,2013-06-27T00:00:00Z,62,85,132,672,1.5
558ead5a48d3e920128197d1,0,16,37,11,2011-02-08T15:10:44Z,42,67,84,535,-0.75
558ead5a48d3e920128197d1,0,16,37,11,2011-02-08T15:10:44Z,42,67,84,535,-0.75
558ead5a48d3e920128197ec,0,15,67,6,2010-05-28T14:33:04Z,48,96,114,641,-2.5
558ead5a48d3e920128197ec,0,15,67,6,2010-05-28T14:33:04Z,48,96,114,641,-2.5
558ead5a48d3e9201281980b,0,8,49,5,2013-07-16T04:24:41Z,60,72,97,567,1.125
558ead5a48d3e9201281980b,0,8,49,5,2013-07-16T04:24:41Z,60,72,97,567,1.125
558ead5a48d3e9201281980b,0,8,49,5,2013-07-16T04:24:41Z,60,72,97,567,1.125
558ead5a48d3e9201281980b,0,8,49,5,2013-07-16T04:24:41Z,60,72,97,567,1.125
558ead5a48d3e9201281980b,0,8,49,5,2013-07-16T04:24:41Z,60,72,97,567,1.125
558ead5a48d3e9201281981f,0,11,69,10,2014-09-16T02:16:08Z,42,121,122,643,-2.375
558ead5a48d3e9201281981f,0,11,69,10,2014-09-16T02:16:08Z,42,121,122,643,-2.375
558ead5a48d3e9201281981f,0,11,69,10,2014-09-16T02:16:08Z,42,121,122,643,-2.375
558ead5a48d3e9201281981f,0,11,69,10,2014-09-16T02:16:08Z,42,121,122,643,-2.375
558ead5a48d3e9201281981f,0,11,69,10,2014-09-16T02:16:08Z,42,121,122,643,-2.375
558ead5a48d3e92012819825,0,18,58,9,2014-11-19T07:00:58Z,19,89,86,469,-2.5
558ead5a48d3e92012819825,0,18,58,9,2014-11-19T07:00:58Z,19,89,86,469,-2.5
558ead5a48d3e9201281988d,0,0,67,5,2014-06-10T06:50:07Z,43,86,71,464,-1.375
558ead5a48d3e9201281988d,0,0,67,5,2014-06-10T06:50:07Z,43,86,71,464,-1.375
558ead5a48d3e9201281988d,0,0,67,5,2014-06-10T06:50:07Z,43,86,71,464,-1.375
558ead5a48d3e92012819824,0,16,52,8,2014-11-18T11:00:03Z,31,86,56,457,-3.0
558ead5a48d3e92012819824,0,16,52,8,2014-11-18T11:00:03Z,31,86,56,457,-3.0
558ead5a48d3e92012819812,0,10,105,9,2014-01-06T05:55:02Z,49,152,133,884,-0.25
558ead5a48d3e92012819812,0,10,105,9,2014-01-06T05:55:02Z,49,152,133,884,-0.25
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e92012819829,0,11,60,8,2015-04-14T03:50:02Z,44,99,96,650,0.75
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e920128197f0,0,15,67,14,2010-06-18T14:48:37Z,50,123,116,659,-1.125
558ead5a48d3e9201281985a,0,3,107,9,2010-05-29T00:00:00Z,66,145,116,651,-3.75
558ead5a48d3e92012819826,0,13,67,10,2014-11-26T18:29:26Z,48,108,104,692,-2.875
558ead5a48d3e920128197f4,0,14,114,8,2010-10-07T10:43:03Z,49,152,111,706,-3.25
558ead5a48d3e920128197f4,0,14,114,8,2010-10-07T10:43:03Z,49,152,111,706,-3.25
558ead5a48d3e9201281981d,0,15,51,10,2014-09-04T07:39:50Z,30,90,86,500,0.125
558ead5a48d3e9201281981d,0,15,51,10,2014-09-04T07:39:50Z,30,90,86,500,0.125
558ead5a48d3e920128197f6,0,22,118,8,2011-01-06T16:32:04Z,47,184,120,712,-0.125
558ead5a48d3e92012819889,0,0,82,4,2014-04-15T05:41:37Z,56,121,107,608,-0.125
558ead5a48d3e92012819889,0,0,82,4,2014-04-15T05:41:37Z,56,121,107,608,-0.125
558ead5a48d3e92012819889,0,0,82,4,2014-04-15T05:41:37Z,56,121,107,608,-0.125
558ead5a48d3e92012819889,0,0,82,4,2014-04-15T05:41:37Z,56,121,107,608,-0.125
558ead5a48d3e92012819889,0,0,82,4,2014-04-15T05:41:37Z,56,121,107,608,-0.125
558ead5a48d3e92012819818,0,11,63,4,2014-06-10T06:31:38Z,55,97,105,567,-0.5
558ead5a48d3e92012819818,0,11,63,4,2014-06-10T06:31:38Z,55,97,105,567,-0.5
558ead5a48d3e92012819818,0,11,63,4,2014-06-10T06:31:38Z,55,97,105,567,-0.5
558ead5a48d3e920128197df,0,6,77,9,2015-03-23T11:14:56Z,91,123,136,740,-4.75
558ead5a48d3e920128197e4,0,14,56,20,2010-01-08T10:23:27Z,42,75,82,501,-0.625
558ead5a48d3e920128197e4,0,14,56,20,2010-01-08T10:23:27Z,42,75,82,501,-0.625
558ead5a48d3e920128197e4,0,14,56,20,2010-01-08T10:23:27Z,42,75,82,501,-0.625
558ead5a48d3e920128197e4,0,14,56,20,2010-01-08T10:23:27Z,42,75,82,501,-0.625
558ead5a48d3e920128197f1,0,12,61,10,2010-06-21T17:02:00Z,40,107,84,533,-1.125
558ead5a48d3e9201281987c,0,0,95,5,2014-02-09T20:39:48Z,40,127,105,480,-0.875
558ead5a48d3e9201281987c,0,0,95,5,2014-02-09T20:39:48Z,40,127,105,480,-0.875
558ead5a48d3e9201281987c,0,0,95,5,2014-02-09T20:39:48Z,40,127,105,480,-0.875
558ead5a48d3e92012819898,0,0,43,14,2014-11-18T04:51:12Z,38,66,81,485,0.5
558ead5a48d3e92012819898,0,0,43,14,2014-11-18T04:51:12Z,38,66,81,485,0.5
558ead5a48d3e92012819820,0,15,46,10,2014-09-16T23:10:52Z,61,87,81,679,4.875
558ead5a48d3e92012819820,0,15,46,10,2014-09-16T23:10:52Z,61,87,81,679,4.875
558ead5a48d3e92012819820,0,15,46,10,2014-09-16T23:10:52Z,61,87,81,679,4.875
558ead5a48d3e92012819837,13,1,89,14,2010-06-25T14:41:04Z,151,200,190,1116,0.25
558ead5a48d3e9201281985d,0,2,87,6,2010-06-24T00:00:00Z,71,111,99,618,-1.0
558ead5a48d3e9201281985d,0,2,87,6,2010-06-24T00:00:00Z,71,111,99,618,-1.0
558ead5a48d3e9201281985d,0,2,87,6,2010-06-24T00:00:00Z,71,111,99,618,-1.0
558ead5a48d3e9201281980e,0,12,90,0,2013-12-03T06:29:04Z,36,125,87,589,-4.125
558ead5a48d3e920128197ea,0,21,83,19,2010-05-26T23:32:26Z,58,121,147,718,2.75
558ead5a48d3e92012819801,0,13,69,8,2012-07-06T08:53:28Z,34,99,103,503,-0.25
558ead5a48d3e92012819801,0,13,69,8,2012-07-06T08:53:28Z,34,99,103,503,-0.25
558ead5a48d3e92012819801,0,13,69,8,2012-07-06T08:53:28Z,34,99,103,503,-0.25
558ead5a48d3e92012819801,0,13,69,8,2012-07-06T08:53:28Z,34,99,103,503,-0.25
558ead5a48d3e92012819801,0,13,69,8,2012-07-06T08:53:28Z,34,99,103,503,-0.25
558ead5a48d3e9201281985b,0,5,61,9,2010-06-22T00:00:00Z,54,78,99,590,3.125
558ead5a48d3e92012819891,0,0,45,12,2014-09-03T07:27:20Z,32,63,78,381,0.0
558ead5a48d3e92012819891,0,0,45,12,2014-09-03T07:27:20Z,32,63,78,381,0.0
558ead5a48d3e92012819891,0,0,45,12,2014-09-03T07:27:20Z,32,63,78,381,0.0
558ead5a48d3e92012819813,0,10,62,5,2014-01-06T11:58:17Z,43,87,74,439,-1.375
558ead5a48d3e92012819813,0,10,62,5,2014-01-06T11:58:17Z,43,87,74,439,-1.375
558ead5a48d3e92012819813,0,10,62,5,2014-01-06T11:58:17Z,43,87,74,439,-1.375
558ead5a48d3e92012819813,0,10,62,5,2014-01-06T11:58:17Z,43,87,74,439,-1.375
558ead5a48d3e92012819813,0,10,62,5,2014-01-06T11:58:17Z,43,87,74,439,-1.375
558ead5a48d3e92012819855,0,2,109,12,2010-03-13T00:00:00Z,60,133,111,578,-1.625
558ead5a48d3e92012819855,0,2,109,12,2010-03-13T00:00:00Z,60,133,111,578,-1.625
558ead5a48d3e92012819855,0,2,109,12,2010-03-13T00:00:00Z,60,133,111,578,-1.625
558ead5a48d3e9201281988b,0,0,44,7,2014-04-18T04:52:53Z,37,61,74,443,0.625
558ead5a48d3e920128197e2,0,16,117,21,2010-01-06T17:54:28Z,79,154,137,911,-4.875
558ead5a48d3e92012819878,0,0,37,7,2014-01-05T23:42:47Z,34,54,74,338,-0.875
558ead5a48d3e92012819878,0,0,37,7,2014-01-05T23:42:47Z,34,54,74,338,-0.875
558ead5a48d3e92012819878,0,0,37,7,2014-01-05T23:42:47Z,34,54,74,338,-0.875
558ead5a48d3e92012819888,0,0,72,4,2014-04-14T23:23:26Z,49,109,99,549,-0.875
558ead5a48d3e92012819888,0,0,72,4,2014-04-14T23:23:26Z,49,109,99,549,-0.875
558ead5a48d3e92012819888,0,0,72,4,2014-04-14T23:23:26Z,49,109,99,549,-0.875
558ead5a48d3e92012819888,0,0,72,4,2014-04-14T23:23:26Z,49,109,99,549,-0.875
558ead5a48d3e92012819888,0,0,72,4,2014-04-14T23:23:26Z,49,109,99,549,-0.875
558ead5a48d3e9201281988a,0,0,36,9,2014-04-15T08:17:09Z,34,50,71,349,-0.875
558ead5a48d3e9201281988a,0,0,36,9,2014-04-15T08:17:09Z,34,50,71,349,-0.875
558ead5a48d3e9201281988a,0,0,36,9,2014-04-15T08:17:09Z,34,50,71,349,-0.875
558ead5a48d3e9201281988a,0,0,36,9,2014-04-15T08:17:09Z,34,50,71,349,-0.875
558ead5a48d3e9201281988a,0,0,36,9,2014-04-15T08:17:09Z,34,50,71,349,-0.875
558ead5a48d3e92012819894,0,0,51,1,2014-09-17T11:08:18Z,31,65,52,301,0.125
558ead5a48d3e92012819894,0,0,51,1,2014-09-17T11:08:18Z,31,65,52,301,0.125
558ead5a48d3e92012819802,0,12,47,4,2012-12-06T11:02:08Z,25,61,87,426,-0.25
558ead5a48d3e92012819802,0,12,47,4,2012-12-06T11:02:08Z,25,61,87,426,-0.25
558ead5a48d3e9201281987b,0,0,74,5,2014-02-02T20:47:31Z,51,95,92,452,0.125
558ead5a48d3e9201281987b,0,0,74,5,2014-02-02T20:47:31Z,51,95,92,452,0.125
558ead5a48d3e9201281987b,0,0,74,5,2014-02-02T20:47:31Z,51,95,92,452,0.125
558ead5a48d3e9201281987b,0,0,74,5,2014-02-02T20:47:31Z,51,95,92,452,0.125
558ead5a48d3e92012819896,0,0,44,5,2014-09-18T07:38:30Z,30,63,56,297,0.875
558ead5a48d3e92012819896,0,0,44,5,2014-09-18T07:38:30Z,30,63,56,297,0.875
558ead5a48d3e920128198a2,0,0,39,9,2015-04-13T09:23:07Z,32,55,64,356,3.0
558ead5a48d3e920128198a2,0,0,39,9,2015-04-13T09:23:07Z,32,55,64,356,3.0
558ead5a48d3e920128198a2,0,0,39,9,2015-04-13T09:23:07Z,32,55,64,356,3.0
558ead5a48d3e920128197e8,0,13,58,15,2010-04-13T11:14:01Z,34,76,91,491,0.125
558ead5a48d3e920128197e8,0,13,58,15,2010-04-13T11:14:01Z,34,76,91,491,0.125
558ead5a48d3e920128197e8,0,13,58,15,2010-04-13T11:14:01Z,34,76,91,491,0.125
558ead5a48d3e920128197e8,0,13,58,15,2010-04-13T11:14:01Z,34,76,91,491,0.125
558ead5a48d3e920128197e8,0,13,58,15,2010-04-13T11:14:01Z,34,76,91,491,0.125
558ead5a48d3e920128197fc,0,14,76,19,2012-01-09T07:18:31Z,58,125,103,718,-0.5
558ead5a48d3e920128197fc,0,14,76,19,2012-01-09T07:18:31Z,58,125,103,718,-0.5
558ead5a48d3e920128197fc,0,14,76,19,2012-01-09T07:18:31Z,58,125,103,718,-0.5
558ead5a48d3e920128197fc,0,14,76,19,2012-01-09T07:18:31Z,58,125,103,718,-0.5
558ead5a48d3e92012819872,0,4,34,13,2013-02-07T00:00:00Z,56,57,95,508,-0.875
558ead5a48d3e92012819872,0,4,34,13,2013-02-07T00:00:00Z,56,57,95,508,-0.875
558ead5a48d3e92012819872,0,4,34,13,2013-02-07T00:00:00Z,56,57,95,508,-0.875
558ead5a48d3e92012819872,0,4,34,13,2013-02-07T00:00:00Z,56,57,95,508,-0.875
558ead5a48d3e92012819872,0,4,34,13,2013-02-07T00:00:00Z,56,57,95,508,-0.875
558ead5a48d3e9201281989c,0,0,42,5,2014-11-26T03:05:22Z,35,55,61,337,-1.375
558ead5a48d3e9201281989c,0,0,42,5,2014-11-26T03:05:22Z,35,55,61,337,-1.375
558ead5a48d3e9201281989c,0,0,42,5,2014-11-26T03:05:22Z,35,55,61,337,-1.375
558ead5a48d3e9201281989c,0,0,42,5,2014-11-26T03:05:22Z,35,55,61,337,-1.375
558ead5a48d3e92012819823,0,15,78,12,2014-09-18T12:10:02Z,45,128,93,669,-0.25
558ead5a48d3e92012819823,0,15,78,12,2014-09-18T12:10:02Z,45,128,93,669,-0.25
558ead5a48d3e92012819823,0,15,78,12,2014-09-18T12:10:02Z,45,128,93,669,-0.25
558ead5a48d3e92012819823,0,15,78,12,2014-09-18T12:10:02Z,45,128,93,669,-0.25
558ead5a48d3e9201281988e,0,0,30,10,2014-06-13T11:25:30Z,17,42,43,225,0.0
558ead5a48d3e920128197e5,0,11,52,21,2010-02-15T08:02:12Z,60,86,132,665,1.75
558ead5a48d3e920128197e5,0,11,52,21,2010-02-15T08:02:12Z,60,86,132,665,1.75
558ead5a48d3e920128197eb,0,20,61,14,2010-05-27T09:36:16Z,39,93,116,576,-1.0
558ead5a48d3e92012819860,0,6,37,5,2011-02-18T00:00:00Z,38,61,87,434,-2.25
558ead5a48d3e92012819860,0,6,37,5,2011-02-18T00:00:00Z,38,61,87,434,-2.25
558ead5a48d3e92012819860,0,6,37,5,2011-02-18T00:00:00Z,38,61,87,434,-2.25
558ead5a48d3e920128197f8,0,18,46,12,2011-07-08T12:59:10Z,59,78,129,692,-2.375
558ead5a48d3e920128197f8,0,18,46,12,2011-07-08T12:59:10Z,59,78,129,692,-2.375
558ead5a48d3e920128197fd,0,14,51,9,2012-01-10T04:35:41Z,27,75,67,452,-0.75
558ead5a48d3e920128197fd,0,14,51,9,2012-01-10T04:35:41Z,27,75,67,452,-0.75
558ead5a48d3e920128197fd,0,14,51,9,2012-01-10T04:35:41Z,27,75,67,452,-0.75
558ead5a48d3e920128197fd,0,14,51,9,2012-01-10T04:35:41Z,27,75,67,452,-0.75
558ead5a48d3e9201281985f,0,2,98,12,2010-07-08T00:00:00Z,64,127,132,584,-1.25
558ead5a48d3e9201281985f,0,2,98,12,2010-07-08T00:00:00Z,64,127,132,584,-1.25
558ead5a48d3e9201281985f,0,2,98,12,2010-07-08T00:00:00Z,64,127,132,584,-1.25
558ead5a48d3e920128198a3,0,0,103,18,2015-04-16T13:59:09Z,74,136,154,694,2.25
558ead5a48d3e92012819834,13,1,34,4,2010-05-17T08:28:54Z,43,62,59,406,-0.875
558ead5a48d3e92012819834,13,1,34,4,2010-05-17T08:28:54Z,43,62,59,406,-0.875
558ead5a48d3e920128197dd,0,15,71,24,2014-12-12T07:00:04Z,252,206,502,2521,-1.0
558ead5a48d3e920128197e6,0,12,71,15,2010-02-15T12:15:36Z,43,90,100,523,-0.375
558ead5a48d3e920128197e6,0,12,71,15,2010-02-15T12:15:36Z,43,90,100,523,-0.375
558ead5a48d3e920128197e6,0,12,71,15,2010-02-15T12:15:36Z,43,90,100,523,-0.375
558ead5a48d3e920128197e9,0,16,42,11,2010-04-30T11:17:14Z,25,56,58,319,0.0
558ead5a48d3e920128197e9,0,16,42,11,2010-04-30T11:17:14Z,25,56,58,319,0.0
558ead5a48d3e920128197e9,0,16,42,11,2010-04-30T11:17:14Z,25,56,58,319,0.0
558ead5a48d3e920128197f7,0,20,68,12,2011-02-18T07:38:44Z,60,101,97,613,-1.125
558ead5a48d3e92012819857,0,3,73,12,2010-04-03T00:00:00Z,43,94,94,429,-1.0
558ead5a48d3e92012819857,0,3,73,12,2010-04-03T00:00:00Z,43,94,94,429,-1.0
558ead5a48d3e92012819857,0,3,73,12,2010-04-03T00:00:00Z,43,94,94,429,-1.0
558ead5a48d3e92012819857,0,3,73,12,2010-04-03T00:00:00Z,43,94,94,429,-1.0
558ead5a48d3e92012819893,0,0,45,2,2014-09-15T07:30:03Z,22,61,60,294,1.0
558ead5a48d3e92012819893,0,0,45,2,2014-09-15T07:30:03Z,22,61,60,294,1.0
558ead5a48d3e92012819893,0,0,45,2,2014-09-15T07:30:03Z,22,61,60,294,1.0
558ead5a48d3e92012819893,0,0,45,2,2014-09-15T07:30:03Z,22,61,60,294,1.0
558ead5a48d3e92012819893,0,0,45,2,2014-09-15T07:30:03Z,22,61,60,294,1.0
558ead5a48d3e92012819819,0,14,120,11,2014-06-10T09:23:48Z,67,161,125,546,-1.5
558ead5a48d3e9201281980c,0,12,33,5,2013-07-16T09:57:00Z,30,58,61,372,1.75
558ead5a48d3e920128198a4,0,0,88,21,2015-04-20T13:08:47Z,74,138,128,693,-3.0
558ead5a48d3e920128198a4,0,0,88,21,2015-04-20T13:08:47Z,74,138,128,693,-3.0
558ead5a48d3e920128198a4,0,0,88,21,2015-04-20T13:08:47Z,74,138,128,693,-3.0
558ead5a48d3e920128198a4,0,0,88,21,2015-04-20T13:08:47Z,74,138,128,693,-3.0
558ead5a48d3e920128198a4,0,0,88,21,2015-04-20T13:08:47Z,74,138,128,693,-3.0
558ead5a48d3e920128197fb,0,18,87,15,2012-01-01T00:04:00Z,72,136,125,811,-1.75
558ead5a48d3e920128197fb,0,18,87,15,2012-01-01T00:04:00Z,72,136,125,811,-1.75
558ead5a48d3e92012819844,16,6,240,46,2012-01-26T21:30:42Z,178,298,229,1283,-5.25
558ead5a48d3e920128197f9,0,12,44,3,2011-07-14T16:58:00Z,43,66,74,463,-0.125
558ead5a48d3e920128197f9,0,12,44,3,2011-07-14T16:58:00Z,43,66,74,463,-0.125
558ead5a48d3e920128197f9,0,12,44,3,2011-07-14T16:58:00Z,43,66,74,463,-0.125
558ead5a48d3e9201281982b,0,10,64,10,2015-05-16T12:00:02Z,88,114,181,1061,0.125
558ead5a48d3e9201281982b,0,10,64,10,2015-05-16T12:00:02Z,88,114,181,1061,0.125
558ead5a48d3e9201281982b,0,10,64,10,2015-05-16T12:00:02Z,88,114,181,1061,0.125
558ead5a48d3e9201281982b,0,10,64,10,2015-05-16T12:00:02Z,88,114,181,1061,0.125
558ead5a48d3e9201281982b,0,10,64,10,2015-05-16T12:00:02Z,88,114,181,1061,0.125
558ead5a48d3e9201281982f,19,1,34,5,2010-02-22T15:20:28Z,32,53,46,275,-0.375
558ead5a48d3e9201281982f,19,1,34,5,2010-02-22T15:20:28Z,32,53,46,275,-0.375
558ead5a48d3e92012819861,0,3,34,5,2011-02-19T00:00:00Z,31,55,75,391,-1.625
558ead5a48d3e92012819861,0,3,34,5,2011-02-19T00:00:00Z,31,55,75,391,-1.625
558ead5a48d3e92012819861,0,3,34,5,2011-02-19T00:00:00Z,31,55,75,391,-1.625
558ead5a48d3e92012819861,0,3,34,5,2011-02-19T00:00:00Z,31,55,75,391,-1.625
558ead5a48d3e92012819883,0,0,107,6,2014-04-01T22:46:10Z,52,142,122,610,-2.375
558ead5a48d3e92012819883,0,0,107,6,2014-04-01T22:46:10Z,52,142,122,610,-2.375
558ead5a48d3e9201281982e,248,1,58,7,2010-01-06T12:04:29Z,58,106,81,442,-2.125
558ead5a48d3e9201281982e,248,1,58,7,2010-01-06T12:04:29Z,58,106,81,442,-2.125
558ead5a48d3e9201281982e,248,1,58,7,2010-01-06T12:04:29Z,58,106,81,442,-2.125
558ead5a48d3e9201281982e,248,1,58,7,2010-01-06T12:04:29Z,58,106,81,442,-2.125
558ead5a48d3e920128197d8,0,11,44,8,2013-02-11T15:56:31Z,61,70,97,529,-2.375
558ead5a48d3e920128197d8,0,11,44,8,2013-02-11T15:56:31Z,61,70,97,529,-2.375
558ead5a48d3e920128197d8,0,11,44,8,2013-02-11T15:56:31Z,61,70,97,529,-2.375
558ead5a48d3e92012819808,0,12,95,14,2013-06-25T03:52:00Z,74,151,183,949,2.375
558ead5a48d3e92012819815,0,15,82,13,2014-03-31T10:30:56Z,119,124,180,982,-0.125
558ead5a48d3e92012819815,0,15,82,13,2014-03-31T10:30:56Z,119,124,180,982,-0.125
558ead5a48d3e9201281981e,0,15,84,6,2014-09-15T09:19:21Z,73,123,192,826,1.0
558ead5a48d3e9201281981e,0,15,84,6,2014-09-15T09:19:21Z,73,123,192,826,1.0
558ead5a48d3e9201281981e,0,15,84,6,2014-09-15T09:19:21Z,73,123,192,826,1.0
558ead5a48d3e9201281981e,0,15,84,6,2014-09-15T09:19:21Z,73,123,192,826,1.0
558ead5a48d3e9201281981e,0,15,84,6,2014-09-15T09:19:21Z,73,123,192,826,1.0
558ead5a48d3e9201281981b,0,14,89,11,2014-07-09T05:34:15Z,104,171,188,1144,-5.25
558ead5a48d3e9201281981b,0,14,89,11,2014-07-09T05:34:15Z,104,171,188,1144,-5.25
558ead5a48d3e9201281987f,0,0,116,11,2014-03-31T02:58:30Z,84,156,176,109,3.125
558ead5a48d3e9201281987f,0,0,116,11,2014-03-31T02:58:30Z,84,156,176,109,3.125
558ead5a48d3e9201281987f,0,0,116,11,2014-03-31T02:58:30Z,84,156,176,109,3.125
558ead5a48d3e920128197fa,0,13,53,18,2011-12-07T05:50:00Z,46,89,130,658,-2.5
