id,sentiment140_score,sentiwordnet_score,created_at,favorite_count,hashtag_count,nouns_count,numerical_count,punctuation_count,retweets_count,uppercase_count,url_count,user_mentions_count,wiki_entities_count,word_count,url_in_newser,url_in_newser100
603621007614615552,2,0,Wed May 27 17:57:17 +0000 2015,0,0,1,0,2,0,13,1,0,7,15,0,0
600920304576135168,2,0,Wed May 20 07:05:39 +0000 2015,0,1,1,0,1,0,15,1,0,8,18,1,0
600920304576135168,2,0,Wed May 20 07:05:39 +0000 2015,0,1,1,0,1,0,15,1,0,8,18,1,0
600920304576135168,2,0,Wed May 20 07:05:39 +0000 2015,0,1,1,0,1,0,15,1,0,8,18,1,0
600920304576135168,2,0,Wed May 20 07:05:39 +0000 2015,0,1,1,0,1,0,15,1,0,8,18,1,0
596457968851267585,4,0,Thu May 07 23:33:56 +0000 2015,0,0,0,0,1,0,1,0,1,1,19,0,0
596457968851267585,4,0,Thu May 07 23:33:56 +0000 2015,0,0,0,0,1,0,1,0,1,1,19,0,0
596457968851267585,4,0,Thu May 07 23:33:56 +0000 2015,0,0,0,0,1,0,1,0,1,1,19,0,0
596457968851267585,4,0,Thu May 07 23:33:56 +0000 2015,0,0,0,0,1,0,1,0,1,1,19,0,0
607893529097039872,2,-0.5,Mon Jun 08 12:54:46 +0000 2015,0,0,2,0,3,0,12,1,0,5,15,0,0
591647718826737664,2,0,Fri Apr 24 16:59:43 +0000 2015,0,0,1,0,0,2,10,1,1,5,11,0,0
591647718826737664,2,0,Fri Apr 24 16:59:43 +0000 2015,0,0,1,0,0,2,10,1,1,5,11,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
586272881572708352,2,0.5,Thu Apr 09 21:02:02 +0000 2015,0,0,2,0,3,5,23,1,2,7,17,0,0
604074960877940736,2,0,Fri May 29 00:01:08 +0000 2015,0,2,0,0,0,0,6,1,0,5,10,0,0
604074960877940736,2,0,Fri May 29 00:01:08 +0000 2015,0,2,0,0,0,0,6,1,0,5,10,0,0
604074960877940736,2,0,Fri May 29 00:01:08 +0000 2015,0,2,0,0,0,0,6,1,0,5,10,0,0
604074960877940736,2,0,Fri May 29 00:01:08 +0000 2015,0,2,0,0,0,0,6,1,0,5,10,0,0
576339934732111872,0,0,Fri Mar 13 11:12:02 +0000 2015,0,0,0,0,2,0,15,1,0,5,22,0,0
574949540853383168,2,0,Mon Mar 09 15:07:07 +0000 2015,0,1,2,0,2,2,10,1,1,4,18,0,0
589596071434813441,2,0,Sun Apr 19 01:07:12 +0000 2015,0,2,0,0,1,0,16,1,0,6,13,1,1
589596071434813441,2,0,Sun Apr 19 01:07:12 +0000 2015,0,2,0,0,1,0,16,1,0,6,13,1,1
589596071434813441,2,0,Sun Apr 19 01:07:12 +0000 2015,0,2,0,0,1,0,16,1,0,6,13,1,1
589596071434813441,2,0,Sun Apr 19 01:07:12 +0000 2015,0,2,0,0,1,0,16,1,0,6,13,1,1
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
601403922490601472,2,0,Thu May 21 15:07:23 +0000 2015,0,2,2,0,1,2,16,1,1,9,19,1,0
600974643579719680,2,-0.625,Wed May 20 10:41:35 +0000 2015,0,0,0,0,3,0,4,0,1,3,16,0,0
605750428005888002,2,0,Tue Jun 02 14:58:50 +0000 2015,0,1,4,2,3,0,15,1,0,6,16,0,0
593735665919139840,4,0,Thu Apr 30 11:16:28 +0000 2015,0,0,1,0,1,1,16,1,2,8,14,0,0
593735665919139840,4,0,Thu Apr 30 11:16:28 +0000 2015,0,0,1,0,1,1,16,1,2,8,14,0,0
593735665919139840,4,0,Thu Apr 30 11:16:28 +0000 2015,0,0,1,0,1,1,16,1,2,8,14,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
602650047151505408,2,0.5,Mon May 25 01:39:02 +0000 2015,3,3,3,0,3,10,19,0,0,7,17,0,0
601017285520797697,2,0,Wed May 20 13:31:01 +0000 2015,0,0,0,0,1,0,2,0,1,4,14,0,0
601017285520797697,2,0,Wed May 20 13:31:01 +0000 2015,0,0,0,0,1,0,2,0,1,4,14,0,0
601017285520797697,2,0,Wed May 20 13:31:01 +0000 2015,0,0,0,0,1,0,2,0,1,4,14,0,0
601017285520797697,2,0,Wed May 20 13:31:01 +0000 2015,0,0,0,0,1,0,2,0,1,4,14,0,0
590948807501697024,0,0,Wed Apr 22 18:42:29 +0000 2015,0,0,2,0,2,0,52,1,0,4,19,0,0
590948807501697024,0,0,Wed Apr 22 18:42:29 +0000 2015,0,0,2,0,2,0,52,1,0,4,19,0,0
590948807501697024,0,0,Wed Apr 22 18:42:29 +0000 2015,0,0,2,0,2,0,52,1,0,4,19,0,0
592822882939576320,2,0,Mon Apr 27 22:49:24 +0000 2015,0,0,1,1,4,2,5,1,1,6,21,1,1
592822882939576320,2,0,Mon Apr 27 22:49:24 +0000 2015,0,0,1,1,4,2,5,1,1,6,21,1,1
592822882939576320,2,0,Mon Apr 27 22:49:24 +0000 2015,0,0,1,1,4,2,5,1,1,6,21,1,1
592822882939576320,2,0,Mon Apr 27 22:49:24 +0000 2015,0,0,1,1,4,2,5,1,1,6,21,1,1
592822882939576320,2,0,Mon Apr 27 22:49:24 +0000 2015,0,0,1,1,4,2,5,1,1,6,21,1,1
591678169398181889,0,-0.625,Fri Apr 24 19:00:43 +0000 2015,0,0,3,0,2,1,46,1,1,4,22,0,0
603614374935166976,2,0,Wed May 27 17:30:56 +0000 2015,0,0,1,0,1,0,3,1,0,7,16,0,0
603614374935166976,2,0,Wed May 27 17:30:56 +0000 2015,0,0,1,0,1,0,3,1,0,7,16,0,0
600699654624452609,2,0,Tue May 19 16:28:52 +0000 2015,0,0,2,1,4,0,25,2,0,6,17,0,0
600699654624452609,2,0,Tue May 19 16:28:52 +0000 2015,0,0,2,1,4,0,25,2,0,6,17,0,0
600699654624452609,2,0,Tue May 19 16:28:52 +0000 2015,0,0,2,1,4,0,25,2,0,6,17,0,0
590893488280993793,2,0,Wed Apr 22 15:02:40 +0000 2015,0,0,1,0,0,2,8,1,1,5,11,0,0
590893488280993793,2,0,Wed Apr 22 15:02:40 +0000 2015,0,0,1,0,0,2,8,1,1,5,11,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
588952525648236544,4,0,Fri Apr 17 06:29:58 +0000 2015,2,0,1,0,0,7,11,0,5,6,16,0,0
597822920585510913,2,0,Mon May 11 17:57:45 +0000 2015,0,0,1,0,0,0,23,0,1,2,6,0,0
596885274807926785,2,0,Sat May 09 03:51:53 +0000 2015,0,0,3,0,1,0,10,1,0,3,15,0,0
590992953105063936,2,0,Wed Apr 22 21:37:54 +0000 2015,0,0,3,0,1,0,17,1,0,6,17,0,0
590992953105063936,2,0,Wed Apr 22 21:37:54 +0000 2015,0,0,3,0,1,0,17,1,0,6,17,0,0
594044812820492289,2,0,Fri May 01 07:44:54 +0000 2015,0,3,0,0,1,1,31,1,1,4,19,0,0
594044812820492289,2,0,Fri May 01 07:44:54 +0000 2015,0,3,0,0,1,1,31,1,1,4,19,0,0
594044812820492289,2,0,Fri May 01 07:44:54 +0000 2015,0,3,0,0,1,1,31,1,1,4,19,0,0
594044812820492289,2,0,Fri May 01 07:44:54 +0000 2015,0,3,0,0,1,1,31,1,1,4,19,0,0
594044812820492289,2,0,Fri May 01 07:44:54 +0000 2015,0,3,0,0,1,1,31,1,1,4,19,0,0
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
590331486445899776,2,0,Tue Apr 21 01:49:28 +0000 2015,5,1,1,0,0,8,10,1,1,5,18,1,1
601160510495592448,2,0,Wed May 20 23:00:09 +0000 2015,1,4,2,0,0,5,12,1,1,8,14,1,0
601160510495592448,2,0,Wed May 20 23:00:09 +0000 2015,1,4,2,0,0,5,12,1,1,8,14,1,0
601160510495592448,2,0,Wed May 20 23:00:09 +0000 2015,1,4,2,0,0,5,12,1,1,8,14,1,0
601160510495592448,2,0,Wed May 20 23:00:09 +0000 2015,1,4,2,0,0,5,12,1,1,8,14,1,0
601160510495592448,2,0,Wed May 20 23:00:09 +0000 2015,1,4,2,0,0,5,12,1,1,8,14,1,0
600895553686245378,2,1.0,Wed May 20 05:27:18 +0000 2015,0,0,2,0,4,0,11,1,0,8,18,0,0
600895553686245378,2,1.0,Wed May 20 05:27:18 +0000 2015,0,0,2,0,4,0,11,1,0,8,18,0,0
600895553686245378,2,1.0,Wed May 20 05:27:18 +0000 2015,0,0,2,0,4,0,11,1,0,8,18,0,0
600895553686245378,2,1.0,Wed May 20 05:27:18 +0000 2015,0,0,2,0,4,0,11,1,0,8,18,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
609697577517363200,2,0,Sat Jun 13 12:23:24 +0000 2015,0,0,2,0,0,1,19,1,0,5,14,0,0
603625466872733697,2,0,Wed May 27 18:15:00 +0000 2015,0,0,2,0,4,0,7,1,0,8,18,0,0
587471825874989056,2,-0.625,Mon Apr 13 04:26:12 +0000 2015,0,3,1,0,1,8,8,2,1,7,17,0,0
587471825874989056,2,-0.625,Mon Apr 13 04:26:12 +0000 2015,0,3,1,0,1,8,8,2,1,7,17,0,0
587471825874989056,2,-0.625,Mon Apr 13 04:26:12 +0000 2015,0,3,1,0,1,8,8,2,1,7,17,0,0
587471825874989056,2,-0.625,Mon Apr 13 04:26:12 +0000 2015,0,3,1,0,1,8,8,2,1,7,17,0,0
589066107920744448,2,0.625,Fri Apr 17 14:01:19 +0000 2015,0,0,1,0,3,0,31,1,1,5,15,0,0
589066107920744448,2,0.625,Fri Apr 17 14:01:19 +0000 2015,0,0,1,0,3,0,31,1,1,5,15,0,0
589066107920744448,2,0.625,Fri Apr 17 14:01:19 +0000 2015,0,0,1,0,3,0,31,1,1,5,15,0,0
589066107920744448,2,0.625,Fri Apr 17 14:01:19 +0000 2015,0,0,1,0,3,0,31,1,1,5,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
602846841680592898,2,0,Mon May 25 14:41:02 +0000 2015,1,4,2,0,2,1,17,1,1,8,15,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
603516540483477505,2,0.625,Wed May 27 11:02:10 +0000 2015,0,0,1,0,3,0,7,1,0,5,20,0,0
607324404423532545,2,0,Sat Jun 06 23:13:16 +0000 2015,1,0,1,0,2,0,18,1,0,4,9,0,0
575370548429086720,2,0,Tue Mar 10 19:00:03 +0000 2015,0,0,1,2,1,0,2,0,0,7,12,0,0
575370548429086720,2,0,Tue Mar 10 19:00:03 +0000 2015,0,0,1,2,1,0,2,0,0,7,12,0,0
590906572185927680,2,0,Wed Apr 22 15:54:39 +0000 2015,0,0,2,0,1,0,6,1,0,5,16,0,0
590906572185927680,2,0,Wed Apr 22 15:54:39 +0000 2015,0,0,2,0,1,0,6,1,0,5,16,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
590445554955587585,2,0,Tue Apr 21 09:22:44 +0000 2015,1,4,1,0,0,1,8,1,0,6,15,0,0
590445554955587585,2,0,Tue Apr 21 09:22:44 +0000 2015,1,4,1,0,0,1,8,1,0,6,15,0,0
590445554955587585,2,0,Tue Apr 21 09:22:44 +0000 2015,1,4,1,0,0,1,8,1,0,6,15,0,0
575245719113629699,2,0,Tue Mar 10 10:44:01 +0000 2015,0,0,0,0,2,0,15,2,1,5,12,0,0
575245719113629699,2,0,Tue Mar 10 10:44:01 +0000 2015,0,0,0,0,2,0,15,2,1,5,12,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
