id,sentiment140_score,sentiwordnet_score,created_at,favorite_count,hashtag_count,nouns_count,numerical_count,punctuation_count,retweets_count,uppercase_count,url_count,user_mentions_count,wiki_entities_count,word_count,url_in_newser,url_in_newser100
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
608344554811629568,2,0,Tue Jun 09 18:46:59 +0000 2015,14,2,2,0,2,28,16,1,1,6,14,0,0
590445554955587585,2,0,Tue Apr 21 09:22:44 +0000 2015,1,4,1,0,0,1,8,1,0,6,15,0,0
590445554955587585,2,0,Tue Apr 21 09:22:44 +0000 2015,1,4,1,0,0,1,8,1,0,6,15,0,0
575245719113629699,2,0,Tue Mar 10 10:44:01 +0000 2015,0,0,0,0,2,0,15,2,1,5,12,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
590620080624553984,2,0,Tue Apr 21 20:56:15 +0000 2015,0,1,2,0,2,0,12,1,0,4,13,0,0
606856528537219072,4,-0.375,Fri Jun 05 16:14:05 +0000 2015,0,3,1,0,0,1,14,0,2,3,20,0,0
595014351955726337,2,0,Sun May 03 23:57:30 +0000 2015,0,0,1,0,2,0,7,1,1,5,15,0,0
590588196112752640,0,-0.875,Tue Apr 21 18:49:33 +0000 2015,0,0,0,0,4,0,27,0,0,3,23,0,0
590588196112752640,0,-0.875,Tue Apr 21 18:49:33 +0000 2015,0,0,0,0,4,0,27,0,0,3,23,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
609911130274684928,2,0.5,Sun Jun 14 02:31:59 +0000 2015,0,3,3,0,4,2,18,0,1,7,19,0,0
597238101933588482,2,0.625,Sun May 10 03:13:54 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,0,0
597238101933588482,2,0.625,Sun May 10 03:13:54 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,0,0
589269698987995136,2,0,Sat Apr 18 03:30:18 +0000 2015,0,2,2,0,2,5,22,1,1,5,12,0,0
589269698987995136,2,0,Sat Apr 18 03:30:18 +0000 2015,0,2,2,0,2,5,22,1,1,5,12,0,0
589269698987995136,2,0,Sat Apr 18 03:30:18 +0000 2015,0,2,2,0,2,5,22,1,1,5,12,0,0
589269698987995136,2,0,Sat Apr 18 03:30:18 +0000 2015,0,2,2,0,2,5,22,1,1,5,12,0,0
610090333041504256,2,0,Sun Jun 14 14:24:04 +0000 2015,0,0,0,0,1,0,5,0,0,9,17,0,0
574895720072921088,2,0,Mon Mar 09 11:33:15 +0000 2015,0,3,1,0,0,16,17,1,1,5,11,0,0
574895720072921088,2,0,Mon Mar 09 11:33:15 +0000 2015,0,3,1,0,0,16,17,1,1,5,11,0,0
574895720072921088,2,0,Mon Mar 09 11:33:15 +0000 2015,0,3,1,0,0,16,17,1,1,5,11,0,0
574895720072921088,2,0,Mon Mar 09 11:33:15 +0000 2015,0,3,1,0,0,16,17,1,1,5,11,0,0
574895720072921088,2,0,Mon Mar 09 11:33:15 +0000 2015,0,3,1,0,0,16,17,1,1,5,11,0,0
607574128346988544,2,0.75,Sun Jun 07 15:45:35 +0000 2015,1,1,0,0,0,1,17,1,0,5,10,0,0
607574128346988544,2,0.75,Sun Jun 07 15:45:35 +0000 2015,1,1,0,0,0,1,17,1,0,5,10,0,0
607574128346988544,2,0.75,Sun Jun 07 15:45:35 +0000 2015,1,1,0,0,0,1,17,1,0,5,10,0,0
607574128346988544,2,0.75,Sun Jun 07 15:45:35 +0000 2015,1,1,0,0,0,1,17,1,0,5,10,0,0
587572701587501056,2,0,Mon Apr 13 11:07:03 +0000 2015,1,1,1,0,2,3,8,1,0,6,18,0,0
587572701587501056,2,0,Mon Apr 13 11:07:03 +0000 2015,1,1,1,0,2,3,8,1,0,6,18,0,0
602847506725212162,2,0,Mon May 25 14:43:40 +0000 2015,0,4,2,0,2,1,19,1,1,8,15,0,0
602847506725212162,2,0,Mon May 25 14:43:40 +0000 2015,0,4,2,0,2,1,19,1,1,8,15,0,0
602847506725212162,2,0,Mon May 25 14:43:40 +0000 2015,0,4,2,0,2,1,19,1,1,8,15,0,0
603012537861480448,2,-0.875,Tue May 26 01:39:27 +0000 2015,0,0,1,0,1,0,2,0,1,3,16,0,0
603012537861480448,2,-0.875,Tue May 26 01:39:27 +0000 2015,0,0,1,0,1,0,2,0,1,3,16,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
606565163685183488,2,0,Thu Jun 04 20:56:19 +0000 2015,2,1,2,2,1,3,11,1,1,9,20,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
599823346201600000,2,0,Sun May 17 06:26:44 +0000 2015,0,0,1,0,2,0,14,1,1,6,9,0,0
597191554554568704,2,0.625,Sun May 10 00:08:56 +0000 2015,0,1,1,0,0,0,12,1,1,4,9,0,0
601016630613651461,2,0,Wed May 20 13:28:25 +0000 2015,0,0,0,0,1,0,6,1,0,8,13,0,0
601016630613651461,2,0,Wed May 20 13:28:25 +0000 2015,0,0,0,0,1,0,6,1,0,8,13,0,0
601016630613651461,2,0,Wed May 20 13:28:25 +0000 2015,0,0,0,0,1,0,6,1,0,8,13,0,0
601016630613651461,2,0,Wed May 20 13:28:25 +0000 2015,0,0,0,0,1,0,6,1,0,8,13,0,0
601016630613651461,2,0,Wed May 20 13:28:25 +0000 2015,0,0,0,0,1,0,6,1,0,8,13,0,0
600179403486728192,2,0,Mon May 18 06:01:35 +0000 2015,0,0,1,0,2,2,15,1,1,5,20,0,0
600179403486728192,2,0,Mon May 18 06:01:35 +0000 2015,0,0,1,0,2,2,15,1,1,5,20,0,0
600179403486728192,2,0,Mon May 18 06:01:35 +0000 2015,0,0,1,0,2,2,15,1,1,5,20,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
603614372913549312,4,0,Wed May 27 17:30:55 +0000 2015,0,1,1,0,1,0,9,1,1,7,17,0,0
605391234312613888,2,0,Mon Jun 01 15:11:32 +0000 2015,0,1,1,0,3,1,18,1,2,5,15,0,0
605391234312613888,2,0,Mon Jun 01 15:11:32 +0000 2015,0,1,1,0,3,1,18,1,2,5,15,0,0
576343799259111424,0,0,Fri Mar 13 11:27:24 +0000 2015,0,0,0,1,2,0,16,1,0,5,25,1,0
590782964872704000,2,0.5,Wed Apr 22 07:43:29 +0000 2015,1,0,3,0,1,1,10,1,0,6,15,0,0
590782964872704000,2,0.5,Wed Apr 22 07:43:29 +0000 2015,1,0,3,0,1,1,10,1,0,6,15,0,0
590782964872704000,2,0.5,Wed Apr 22 07:43:29 +0000 2015,1,0,3,0,1,1,10,1,0,6,15,0,0
590782964872704000,2,0.5,Wed Apr 22 07:43:29 +0000 2015,1,0,3,0,1,1,10,1,0,6,15,0,0
606418178030338048,2,0,Thu Jun 04 11:12:15 +0000 2015,0,0,2,0,2,1,12,1,1,6,9,0,0
606418178030338048,2,0,Thu Jun 04 11:12:15 +0000 2015,0,0,2,0,2,1,12,1,1,6,9,0,0
606418178030338048,2,0,Thu Jun 04 11:12:15 +0000 2015,0,0,2,0,2,1,12,1,1,6,9,0,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238844262723584,2,0.625,Sun Mar 15 22:43:59 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
593576929745211392,4,1.0,Thu Apr 30 00:45:42 +0000 2015,0,1,0,0,1,0,13,1,1,6,19,0,0
593576929745211392,4,1.0,Thu Apr 30 00:45:42 +0000 2015,0,1,0,0,1,0,13,1,1,6,19,0,0
606388570736197632,2,0,Thu Jun 04 09:14:36 +0000 2015,3,1,2,0,2,3,8,1,0,5,7,1,1
606388570736197632,2,0,Thu Jun 04 09:14:36 +0000 2015,3,1,2,0,2,3,8,1,0,5,7,1,1
587663274189033472,0,-0.625,Mon Apr 13 17:06:57 +0000 2015,1,0,5,0,5,0,17,0,0,5,17,0,0
587663274189033472,0,-0.625,Mon Apr 13 17:06:57 +0000 2015,1,0,5,0,5,0,17,0,0,5,17,0,0
587663274189033472,0,-0.625,Mon Apr 13 17:06:57 +0000 2015,1,0,5,0,5,0,17,0,0,5,17,0,0
587663274189033472,0,-0.625,Mon Apr 13 17:06:57 +0000 2015,1,0,5,0,5,0,17,0,0,5,17,0,0
587663274189033472,0,-0.625,Mon Apr 13 17:06:57 +0000 2015,1,0,5,0,5,0,17,0,0,5,17,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
587346294382977024,2,0,Sun Apr 12 20:07:23 +0000 2015,0,3,4,0,2,24,15,1,1,8,18,0,0
607540280309334017,2,0,Sun Jun 07 13:31:05 +0000 2015,0,4,1,0,1,4,27,2,1,6,15,1,1
607540280309334017,2,0,Sun Jun 07 13:31:05 +0000 2015,0,4,1,0,1,4,27,2,1,6,15,1,1
607540280309334017,2,0,Sun Jun 07 13:31:05 +0000 2015,0,4,1,0,1,4,27,2,1,6,15,1,1
607540280309334017,2,0,Sun Jun 07 13:31:05 +0000 2015,0,4,1,0,1,4,27,2,1,6,15,1,1
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
589455575844409345,2,0,Sat Apr 18 15:48:55 +0000 2015,0,0,1,0,3,0,5,1,0,4,10,0,0
593197701770129409,2,0,Tue Apr 28 23:38:47 +0000 2015,0,0,2,0,1,1,21,1,2,6,13,0,0
593197701770129409,2,0,Tue Apr 28 23:38:47 +0000 2015,0,0,2,0,1,1,21,1,2,6,13,0,0
593197701770129409,2,0,Tue Apr 28 23:38:47 +0000 2015,0,0,2,0,1,1,21,1,2,6,13,0,0
607048936017248257,2,-0.625,Sat Jun 06 04:58:39 +0000 2015,0,1,2,0,2,0,9,1,1,5,16,0,0
577238166370930688,2,0.625,Sun Mar 15 22:41:18 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238166370930688,2,0.625,Sun Mar 15 22:41:18 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238166370930688,2,0.625,Sun Mar 15 22:41:18 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238166370930688,2,0.625,Sun Mar 15 22:41:18 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
577238166370930688,2,0.625,Sun Mar 15 22:41:18 +0000 2015,0,1,1,0,0,0,11,1,1,4,9,1,0
587633591812689920,2,0,Mon Apr 13 15:09:00 +0000 2015,0,4,1,0,1,0,9,1,2,7,13,1,0
587633591812689920,2,0,Mon Apr 13 15:09:00 +0000 2015,0,4,1,0,1,0,9,1,2,7,13,1,0
587633591812689920,2,0,Mon Apr 13 15:09:00 +0000 2015,0,4,1,0,1,0,9,1,2,7,13,1,0
606655777189724161,2,0,Fri Jun 05 02:56:23 +0000 2015,0,3,0,0,0,0,8,1,0,5,6,0,0
606655777189724161,2,0,Fri Jun 05 02:56:23 +0000 2015,0,3,0,0,0,0,8,1,0,5,6,0,0
604263660610011136,2,0.5,Fri May 29 12:30:58 +0000 2015,1,0,2,0,3,0,10,1,0,4,19,0,0
587628156422492160,2,0,Mon Apr 13 14:47:24 +0000 2015,0,0,1,0,1,0,7,1,0,6,11,0,0
587628156422492160,2,0,Mon Apr 13 14:47:24 +0000 2015,0,0,1,0,1,0,7,1,0,6,11,0,0
587628156422492160,2,0,Mon Apr 13 14:47:24 +0000 2015,0,0,1,0,1,0,7,1,0,6,11,0,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
607318580183597057,2,0.75,Sat Jun 06 22:50:07 +0000 2015,0,0,1,0,0,0,14,1,1,6,11,1,0
592070725239853056,2,0.625,Sat Apr 25 21:00:35 +0000 2015,0,0,2,0,2,0,16,0,1,5,19,0,0
592070725239853056,2,0.625,Sat Apr 25 21:00:35 +0000 2015,0,0,2,0,2,0,16,0,1,5,19,0,0
592070725239853056,2,0.625,Sat Apr 25 21:00:35 +0000 2015,0,0,2,0,2,0,16,0,1,5,19,0,0
600585125756162048,2,0,Tue May 19 08:53:46 +0000 2015,0,8,1,1,1,1,29,1,1,6,16,0,0
600585125756162048,2,0,Tue May 19 08:53:46 +0000 2015,0,8,1,1,1,1,29,1,1,6,16,0,0
591508078345891840,2,0,Fri Apr 24 07:44:50 +0000 2015,0,0,2,1,4,0,15,1,0,6,21,0,0
591508078345891840,2,0,Fri Apr 24 07:44:50 +0000 2015,0,0,2,1,4,0,15,1,0,6,21,0,0
591508078345891840,2,0,Fri Apr 24 07:44:50 +0000 2015,0,0,2,1,4,0,15,1,0,6,21,0,0
600734372883464192,2,0,Tue May 19 18:46:50 +0000 2015,2,3,0,0,4,22,8,0,0,6,15,0,0
600734372883464192,2,0,Tue May 19 18:46:50 +0000 2015,2,3,0,0,4,22,8,0,0,6,15,0,0
600734372883464192,2,0,Tue May 19 18:46:50 +0000 2015,2,3,0,0,4,22,8,0,0,6,15,0,0
600734372883464192,2,0,Tue May 19 18:46:50 +0000 2015,2,3,0,0,4,22,8,0,0,6,15,0,0
600734372883464192,2,0,Tue May 19 18:46:50 +0000 2015,2,3,0,0,4,22,8,0,0,6,15,0,0
597524866414161920,2,0,Sun May 10 22:13:24 +0000 2015,0,1,1,0,3,1,12,1,1,5,16,0,0
597525047243210752,2,0.625,Sun May 10 22:14:07 +0000 2015,0,1,1,0,0,2,16,1,1,4,11,1,0
597525047243210752,2,0.625,Sun May 10 22:14:07 +0000 2015,0,1,1,0,0,2,16,1,1,4,11,1,0
597525047243210752,2,0.625,Sun May 10 22:14:07 +0000 2015,0,1,1,0,0,2,16,1,1,4,11,1,0
609058237586010112,2,-0.5,Thu Jun 11 18:02:54 +0000 2015,0,0,3,1,1,9,15,1,1,4,19,0,0
609058237586010112,2,-0.5,Thu Jun 11 18:02:54 +0000 2015,0,0,3,1,1,9,15,1,1,4,19,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
595780713770786817,2,0.5,Wed May 06 02:42:45 +0000 2015,2,3,3,0,3,17,19,0,0,7,17,0,0
603621007614615552,2,0,Wed May 27 17:57:17 +0000 2015,0,0,1,0,2,0,13,1,0,7,15,0,0
603621007614615552,2,0,Wed May 27 17:57:17 +0000 2015,0,0,1,0,2,0,13,1,0,7,15,0,0
